no,2018-05-13,20:48,ner_3_train.ner,ner_3_test.ner,polyglot.vec,polyglot-char.vec,104845,181,230,83,24,True,concat,concat,0.4,0.4,3,0,rmsprop,categorical_crossentropy,y,05-12_20:14_914,11,32,0.6162437230688778,0.673249551166966,y,05-13_20:48_673
no,2018-05-17,22:55,ner_3_train.ner,ner_3_train.ner,polyglot.vec,polyglot-char.vec,104748,181,97,83,23,True,concat,concat,0.4,0.5,3,0,adagrad,poisson,y,05-17_13_37_921,15,32,0.7696815601797218,0.7984375,y,05-17_22:55_798
no,2018-05-17,22:59,ner_3_train.ner,ner_3_train.ner,polyglot.vec,polyglot-char.vec,104744,181,101,83,23,True,concat,concat,0.4,0.5,3,0,adagrad,poisson,y,05-17_13_37_921,5,32,0.5303515084961008,0.6075418994413408,y,05-17_22:59_608
no,2018-05-17,23:04,ner_3_train.ner,ner_3_train.ner,polyglot.vec,polyglot-char.vec,104751,181,94,83,23,True,concat,concat,0.4,0.5,3,0,adagrad,poisson,y,05-17_13_37_921,8,32,0.7084326861357476,0.7678992918961448,y,05-17_23:04_768
no,2018-05-17,23:13,ner_3_train.ner,ner_3_train.ner,polyglot.vec,polyglot-char.vec,104748,181,97,83,23,True,concat,concat,0.4,0.5,3,0,adagrad,poisson,y,05-17_13_37_921,14,32,0.7513433723671895,0.7862176977290525,y,05-17_23:13_786
no,2018-05-17,23:17,ner_3_train.ner,ner_3_train.ner,polyglot.vec,polyglot-char.vec,104744,181,101,83,23,True,concat,concat,0.4,0.5,3,0,adagrad,poisson,y,05-17_13_37_921,6,32,0.6564680261155373,0.7124463519313304,y,05-17_23:17_712
no,2018-05-17,23:29,ner_3_train.ner,ner_3_train.ner,polyglot.vec,polyglot-char.vec,104751,181,94,83,23,True,concat,concat,0.4,0.5,3,0,adagrad,poisson,y,05-17_13_37_921,19,32,0.8174622285470368,0.8413575374901341,y,05-17_23:29_841
no,2018-05-17,23:35,ner_3_train.ner,ner_3_train.ner,polyglot.vec,polyglot-char.vec,104748,181,97,83,23,False,concat,concat,0.4,0.5,3,0,adagrad,poisson,y,05-17_13_37_921,13,32,0.6630648350689257,0.711568938193344,y,05-17_23:35_712
no,2018-05-17,23:49,ner_3_train.ner,ner_3_train.ner,polyglot.vec,polyglot-char.vec,104744,181,101,83,23,False,concat,concat,0.4,0.5,3,0,adagrad,poisson,y,05-17_13_37_921,29,32,0.629955638037892,0.6814602720114532,y,05-17_23:49_681
no,2018-05-17,23:55,ner_3_train.ner,ner_3_train.ner,polyglot.vec,polyglot-char.vec,104751,181,94,83,23,False,concat,concat,0.4,0.5,3,0,adagrad,poisson,y,05-17_13_37_921,13,32,0.7127520818880237,0.7417840375586855,y,05-17_23:55_742
no,2018-05-18,00:00,ner_3_train.ner,ner_3_train.ner,polyglot.vec,polyglot-char.vec,104748,181,97,83,23,False,concat,concat,0.4,0.5,3,0,adagrad,poisson,y,05-17_13_37_921,8,32,0.6073922438859942,0.6760343481654957,y,05-18_00:00_676
no,2018-05-18,00:06,ner_3_train.ner,ner_3_train.ner,polyglot.vec,polyglot-char.vec,104744,181,101,83,23,False,concat,concat,0.4,0.5,3,0,adagrad,poisson,y,05-17_13_37_921,12,32,0.6327985769281637,0.6843235504652828,y,05-18_00:06_684
no,2018-05-18,00:08,ner_3_train.ner,ner_3_train.ner,polyglot.vec,polyglot-char.vec,104751,181,94,83,23,False,concat,concat,0.4,0.5,3,0,adagrad,poisson,y,05-17_13_37_921,4,32,0.4728636719429919,0.5698841698841699,y,05-18_00:08_570
